concurrency,problem,dataset,searcher,cv,seed,time_budget_s,best_result,best_result_normalized,worst_result,worst_result_normalized,num_trials,avg_time_per_iter,best_result_normalized_1m,best_result_normalized_5m,best_result_normalized_10m,best_result_normalized_30m
8.0,LightGBMProblem,Amazon_employee_access,ASHAHEBOSearcher,5.0,2000.3333333333333,3600.0,0.9542270482421823,0.9093870474438823,0.6457363580181862,0.29869336910803596,211.66666666666666,5.623615935751016,0.7237870685133304,0.8892598451045743,0.8933364980407755,0.9058877642554758
8.0,LightGBMProblem,Amazon_employee_access,ASHAHyperOptSearcher,5.0,2000.3333333333333,3600.0,0.8553332898197533,0.7136151975653736,0.5005313189448287,0.01124288118497685,771.6666666666666,2.868383322469349,0.3207934171406957,0.6762504576746667,0.6948356348726744,0.7041553348036326
8.0,LightGBMProblem,Amazon_employee_access,ASHAOptunaTPESearcher,5.0,2000.3333333333333,3600.0,0.8654358405887078,0.7336143874442893,0.661224208884164,0.3293533952112332,852.3333333333334,4.663729407960838,0.5603536596825607,0.7078165935764322,0.7253887882025459,0.7328886002232359
8.0,LightGBMProblem,Amazon_employee_access,ASHARandomSearch,5.0,2000.3333333333333,3600.0,0.8493683508829625,0.7018068979446869,0.49711062069816525,0.0044712058607878635,1531.3333333333333,2.459722795822711,0.3257048965759605,0.6686069380162661,0.6844424950095654,0.6947534091641536
8.0,LightGBMProblem,Amazon_employee_access,ASHASkOptSearcher,5.0,2000.3333333333333,3600.0,0.9553963910218926,0.9117018992887088,0.5,0.010191072715323046,355.0,8.7414384274379,0.835223275798207,0.8922760871087286,0.8982944636776157,0.9049805177634836
8.0,LightGBMProblem,Amazon_employee_access,AxSearcher,5.0,2000.3333333333333,3600.0,0.7603148691924205,0.5255150355785249,0.5472221305033032,0.1036728453904661,2106.6666666666665,3.450316298760016,0.4996136603566925,0.5221486730380548,0.5237933658934768,0.5247694339879735
8.0,LightGBMProblem,Amazon_employee_access,BOHBSearcher,5.0,2000.3333333333333,3600.0,0.9047787384094024,0.8114982904206339,0.6073658000000001,0.22273432736544538,150.0,22.27861983895187,0.40454689475481453,0.7184033145727907,0.7294093514434912,0.8014543222461734
8.0,LightGBMProblem,Amazon_employee_access,BlendSearchSearcher,5.0,2000.3333333333333,3600.0,0.8089694870348508,0.6218325857666481,0.539741,0.0888630658737638,213.66666666666666,11.829498096111053,0.4816338837327467,0.5732230881319501,0.6097834437330261,0.6188598596217031
8.0,LightGBMProblem,Amazon_employee_access,CFOSearcher,5.0,2000.3333333333333,3600.0,0.8700049282021937,0.7426594348630374,0.5886297546525516,0.18564411747161547,183.66666666666666,13.38647093820236,0.2937495386005042,0.710025240071822,0.7240785005006312,0.7313882240242752
8.0,LightGBMProblem,Amazon_employee_access,HEBOSearcher,5.0,2000.3333333333333,3600.0,0.954733162289099,0.9103889598476069,0.5887094764524647,0.18580193617012195,202.0,21.44994375069605,0.7241322594478796,0.8679691704416524,0.8899520348695033,0.9080954777791134
8.0,LightGBMProblem,Amazon_employee_access,HyperOptSearcher,5.0,2000.3333333333333,3600.0,0.8801048329496419,0.762653386630536,0.5006408531795213,0.011459717111660902,263.0,13.331175094881067,0.33784153353174046,0.7255875087393977,0.7428603557654494,0.7592426452037881
8.0,LightGBMProblem,Amazon_employee_access,OptunaTPESearcher,5.0,1000.5,3600.0,0.8668470754382371,0.7364080931494079,0.49943056879637115,0.009063816537670466,417.0,3.3063851764031,0.13601485221469034,0.6926823011627918,0.7164862892376062,0.7299842616492218
8.0,LightGBMProblem,Amazon_employee_access,RandomSearch,5.0,2000.3333333333333,3600.0,0.8750753847813089,0.7526970012378729,0.4979179446097672,0.006069398690615661,518.6666666666666,3.786444371878508,0.312849534840102,0.7178542656326811,0.7303382315773512,0.7464326639955704
8.0,LightGBMProblem,Amazon_employee_access,SkOptSearcher,5.0,3000.0,3600.0,0.8674419521250865,0.7375857216599618,0.49965934145869473,0.009516698984643635,150.0,7.766273902333683,0.3648867655052823,0.72091235820064,0.721857197071036,0.727646124420886
8.0,LightGBMProblem,Australian,ASHAAxSearcher,5.0,2000.3333333333333,3600.0,0.9586451347413291,0.9172902694826582,0.6206848607986964,0.2413697215973928,123.66666666666667,7.554089178484659,0.5519173774081373,0.9003584423745292,0.9128382388193934,0.9165391458440343
8.0,LightGBMProblem,Australian,ASHABlendSearchSearcher,5.0,2000.3333333333333,3600.0,0.9309266242613891,0.861853248522778,0.5,0.0,335.0,11.59998477760392,0.7277867191205744,0.8262283915366512,0.845457825236665,0.8560210212401831
8.0,LightGBMProblem,Australian,ASHACFOSearcher,5.0,2000.3333333333333,3600.0,0.9614148209377346,0.922829641875469,0.7911622366382279,0.5823244732764558,272.3333333333333,27.56024356088545,0.8554245101438275,0.9031044706549317,0.9088810268475861,0.9187560294033483
8.0,LightGBMProblem,Australian,ASHAHEBOSearcher,5.0,2000.3333333333333,3600.0,0.9461638779174754,0.8923277558349506,0.5,0.0,405.6666666666667,1.6932402952979835,0.7843203478866871,0.8815265291732769,0.8834694061725151,0.890881062446511
8.0,LightGBMProblem,Australian,ASHAHyperOptSearcher,5.0,2000.3333333333333,3600.0,0.9609067978943241,0.9218135957886481,0.7595755685770644,0.519151137154129,838.6666666666666,5.246288444170008,0.8739348742864751,0.9148092854139431,0.9173318897059283,0.9199255989746454
8.0,LightGBMProblem,Australian,ASHAOptunaTPESearcher,5.0,2000.3333333333333,3600.0,0.888222801669028,0.7764456033380561,0.5548583275997965,0.10971665519959288,265.0,9.445440811621522,0.5811583874124677,0.7016632511513144,0.7367789705032891,0.7725536142223599
8.0,LightGBMProblem,Australian,ASHARandomSearch,5.0,2000.3333333333333,3600.0,0.9998492806293308,0.9996985612586616,0.6721171444444444,0.3442342888888888,205.0,22.43140514566181,0.744031360553613,0.9433895043053063,0.9993270283749011,0.9996507646724136
8.0,LightGBMProblem,Australian,ASHASkOptSearcher,5.0,2000.3333333333333,3600.0,0.9018243232721108,0.8036486465442217,0.5249468879104612,0.04989377582092236,572.0,5.060263331910488,0.38272717950005863,0.7859867257872984,0.7962039043343875,0.7982287792711164
8.0,LightGBMProblem,Australian,AxSearcher,5.0,2000.3333333333333,3600.0,0.9599094742272006,0.9198189484544012,0.6564098,0.31281960000000003,70.66666666666667,38.702321980258525,0.5850242209702421,0.9151004409609187,0.9157283417787774,0.9174875417787774
8.0,LightGBMProblem,Australian,BOHBSearcher,5.0,3000.0,3600.0,0.945557851650423,0.8911157033008461,0.5,0.0,400.0,1.533378086132089,0.7494986821050028,0.8799235044367808,0.8862389631715942,0.8892841374023011
8.0,LightGBMProblem,Australian,BlendSearchSearcher,5.0,2000.3333333333333,3600.0,0.8398232584189153,0.6796465168378306,0.5641118784808988,0.12822375696179775,354.6666666666667,9.470129409172054,0.5367025998797533,0.6541410839578803,0.6572492254554293,0.6667898841616973
8.0,LightGBMProblem,Australian,CFOSearcher,5.0,2000.3333333333333,3600.0,0.7344165872362267,0.4688331744724534,0.5448246666666666,0.08964933333333332,380.0,7.518256141686152,0.4011244096524664,0.4479457462537166,0.45343761292038326,0.46796719287502914
8.0,LightGBMProblem,Australian,HEBOSearcher,5.0,2000.3333333333333,3600.0,0.9226807457102498,0.8453614914204998,0.5,0.0,603.0,4.0409426959105135,0.6060368173872016,0.8378088623945192,0.8396881957278525,0.842840935531667
8.0,LightGBMProblem,Australian,HyperOptSearcher,5.0,2000.3333333333333,3600.0,0.9414896511962128,0.8829793023924255,0.5,0.0,1339.3333333333333,3.9821361267958015,0.593567807375754,0.873323682134305,0.8784926562265646,0.8829682357257588
8.0,LightGBMProblem,Australian,OptunaTPESearcher,5.0,2000.3333333333333,3600.0,0.8255122851625564,0.6510245703251126,0.6381519999999999,0.27630400000000005,1469.3333333333333,3.217664641849596,0.3453071146720567,0.6458505305839085,0.6494060397115182,0.6509896763715058
8.0,LightGBMProblem,Australian,RandomSearch,5.0,2000.3333333333333,3600.0,0.8584759788922813,0.7169519577845628,0.5,0.0,627.0,2.3290341592225228,0.6410627197590631,0.6989152712434902,0.7123687181190803,0.7168910244512294
8.0,LightGBMProblem,Australian,SkOptSearcher,5.0,2000.3333333333333,3600.0,0.9448402461974368,0.8896804923948736,0.5,0.0,319.0,2.197915214865565,0.8556137892927117,0.8793421826765367,0.8861198775989058,0.8893959455149579
8.0,LightGBMProblem,Fashion-MNIST,ASHAAxSearcher,5.0,2000.3333333333333,3600.0,0.9316625495842782,0.865376537073776,0.8105946297808012,0.6268749717578442,114.0,33.2111878569949,0.8290381881721923,0.8433415195689443,0.8496421771472717,0.8578113644358587
8.0,LightGBMProblem,Fashion-MNIST,ASHABlendSearchSearcher,5.0,2000.3333333333333,3600.0,0.9388522705971277,0.879540154640948,0.652551783824641,0.3155334850228389,699.0,14.225488046523504,0.829332847823804,0.8637022585607018,0.874004302260554,0.8773251543182545
8.0,LightGBMProblem,Fashion-MNIST,ASHACFOSearcher,5.0,2000.3333333333333,3600.0,0.9152001357638153,0.8329458859860862,0.7113500912293955,0.43136506432745464,381.3333333333333,16.300285310770253,0.6933234369110743,0.8107018180476112,0.8111437118383743,0.8283835401056584
8.0,LightGBMProblem,Fashion-MNIST,ASHAHEBOSearcher,5.0,3000.0,3600.0,0.989972874656617,0.9802468001988741,0.9374981383541283,0.8768725391394643,37.5,32.65398357202441,0.9282846441125138,0.9669143305322722,0.9680486546791839,0.9771244915369297
8.0,LightGBMProblem,Fashion-MNIST,ASHAHyperOptSearcher,5.0,2000.3333333333333,3600.0,0.9463209333333333,0.8942532822497585,0.6346310000000001,0.2802298719699072,178.33333333333334,54.50053423141017,0.3612122665070836,0.8289054490897491,0.8446216990341638,0.8595620389218247
8.0,LightGBMProblem,Fashion-MNIST,ASHAOptunaTPESearcher,5.0,2000.3333333333333,3600.0,0.8414979099080989,0.6877538626789187,0.6260989083522298,0.26342180905187446,1582.6666666666667,21.810337820546817,0.3901043932265054,0.682421146309392,0.683744689546168,0.6869253060195439
8.0,LightGBMProblem,Fashion-MNIST,ASHARandomSearch,5.0,2000.3333333333333,3600.0,0.9964347082288993,0.992976492955651,0.6182784282272683,0.24801560768694544,164.33333333333334,17.618162139302203,0.9342606427929692,0.9867652156827612,0.9875228691987706,0.991533905263099
8.0,LightGBMProblem,Fashion-MNIST,ASHASkOptSearcher,5.0,2000.3333333333333,3600.0,0.9737157110807578,0.9482204883011107,0.6460710096371881,0.30276647960409875,185.66666666666666,38.69891305770809,0.6413764127162017,0.9411816921314237,0.9433041067471896,0.9470596539796964
